Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%
2704,Manu Trigueros,ESP,MFFW,Villarreal,La Liga,30.0,1991,35,27,2178,24.2,0.25,1.65,0.66,40.0,0.15,0.38,17.4,0.0,0.0,0.0,40.8,50.8,80.3,731.9,223.4,18.1,20.6,87.8,17.4,20.2,86.1,4.55,7.64,59.5,0.17,0.91,5.29,1.28,0.12,5.74,50.8,48.6,2.23,1.32,0.29,9.05,0.58,0.58,0.29,0.12,0.0,0.04,36.9,6.57,7.31,13.5,33.5,2.07,0.25,0.7,40.8,0.37,0.79,2.07,1.36,2.48,2.02,0.12,0.04,0.12,0.12,0.04,0.5,0.37,0.04,0.0,0.0,0.08,0.0,1.78,1.07,0.7,0.79,0.29,0.83,2.73,30.3,1.9,20.2,4.75,23.6,5.33,10.7,4.17,1.07,0.12,0.0,0.95,0.5,2.27,0.62,0.0,60.6,1.78,8.88,35.4,19.6,2.23,58.7,0.45,0.74,61.1,0.5,0.0,41.6,165.4,80.2,4.21,1.61,0.12,1.16,1.4,55.7,46.8,84.0,5.25,0.12,0.0,0.0,2.44,2.07,0.0,0.58,1.07,0.04,0.0,0.0,6.69,0.95,1.53,38.3,2021-12-30,12000000.0,,,,,
2736,Mark Uth,GER,MFFW,Köln,Bundesliga,30.0,1991,30,24,2025,22.5,0.22,3.07,0.84,27.5,0.07,0.26,17.8,0.18,0.0,0.0,22.7,33.2,68.2,473.6,135.2,9.42,12.4,76.0,7.96,10.4,76.5,5.02,8.53,58.9,0.36,1.96,2.58,1.2,0.53,3.02,33.2,27.7,5.51,1.33,0.04,6.76,2.71,1.96,3.11,1.91,0.71,0.04,18.8,6.62,7.87,26.4,4.04,1.02,0.53,0.62,22.7,0.18,0.67,1.33,1.64,4.04,2.09,0.98,0.18,0.22,0.36,0.22,0.49,0.31,0.09,0.04,0.0,0.0,0.04,1.78,0.93,0.62,0.58,0.58,0.76,2.22,34.0,1.47,24.0,7.47,31.2,3.38,9.91,10.7,1.47,0.04,0.0,1.42,1.16,2.93,0.58,0.0,48.7,0.76,5.38,21.4,24.8,4.27,43.5,1.29,3.24,39.7,1.56,0.18,32.5,158.4,73.1,4.62,1.16,0.58,2.67,1.73,42.3,31.1,73.6,7.51,0.13,0.0,0.0,1.64,2.44,0.49,1.96,0.93,0.0,0.0,0.0,6.18,0.89,1.78,33.3,2021-12-22,3000000.0,,,,,
2737,Myrto Uzuni,ALB,MFFW,Granada,La Liga,26.0,1995,15,9,856,9.5,0.11,1.16,0.21,18.2,0.09,0.5,20.4,0.0,0.0,0.0,15.5,22.5,68.7,233.5,69.7,8.95,11.3,79.4,4.53,6.74,67.2,1.26,2.53,50.0,0.11,0.74,0.53,0.21,0.11,1.16,22.5,20.8,1.68,0.21,0.0,5.05,0.42,1.05,0.32,0.11,0.21,0.0,13.9,4.42,4.21,2.95,16.1,1.68,1.16,0.0,15.5,0.0,0.42,0.74,1.47,1.58,1.47,0.11,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.37,0.95,1.05,0.21,0.11,0.21,0.63,33.3,0.42,20.9,5.26,25.1,6.0,7.89,7.05,2.0,0.21,0.0,1.79,1.58,2.95,0.53,0.0,36.1,1.47,7.47,14.9,16.1,3.47,34.5,0.74,2.21,33.3,0.84,0.0,21.9,108.3,53.7,3.05,0.63,0.63,2.84,1.58,33.5,20.2,60.4,3.26,0.42,0.0,0.0,1.68,1.37,0.84,1.05,0.95,0.0,0.11,0.0,7.79,0.74,2.42,23.3,2022-03-21,3000000.0,,,,,
2745,Manu Vallejo,ESP,MFFW,Alavés,La Liga,25.0,1997,11,2,370,4.1,0.24,0.73,0.49,66.7,0.33,0.5,11.9,0.0,0.0,0.0,20.2,27.6,73.5,379.3,75.4,10.0,13.4,74.5,6.59,7.32,90.0,3.17,5.12,61.9,0.24,0.98,0.73,0.49,0.0,0.98,27.6,23.2,4.39,1.22,0.0,7.07,1.46,0.98,0.73,0.24,0.24,0.0,15.4,5.61,6.59,1.95,20.7,3.41,0.49,0.0,20.2,0.0,0.98,0.98,0.98,1.71,0.98,0.73,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,1.95,0.98,0.24,1.46,0.24,0.24,1.95,12.5,1.71,30.2,9.27,30.6,5.12,15.4,9.76,1.22,0.0,0.0,1.22,1.71,3.66,0.73,0.0,39.8,0.98,3.41,18.8,19.8,1.95,35.6,0.24,2.44,10.0,0.49,0.0,20.7,82.2,45.1,2.2,0.98,0.24,1.71,1.22,36.1,24.1,66.9,5.61,0.0,0.0,0.0,0.98,1.22,0.0,0.98,0.98,0.0,0.0,0.0,3.66,0.98,3.41,22.2,2022-03-21,4000000.0,,,,,
2776,Valerio Verre,ITA,MFFW,Empoli,Serie A,28.0,1994,8,4,310,3.4,0.0,2.65,1.18,44.4,0.0,0.0,21.1,0.0,0.0,0.0,35.9,48.8,73.5,652.4,192.1,17.4,20.6,84.3,12.6,16.5,76.8,5.59,10.0,55.9,0.29,1.76,3.53,2.35,0.0,6.47,48.8,45.9,2.94,0.29,0.0,9.41,2.06,0.88,1.47,0.29,0.29,0.29,34.1,5.88,8.82,12.4,35.3,0.59,0.29,0.29,35.9,0.0,0.59,4.12,1.18,4.12,2.94,0.29,0.0,0.29,0.29,0.29,0.59,0.59,0.0,0.0,0.0,0.0,0.0,2.35,1.76,1.47,0.29,0.59,0.88,2.06,42.9,1.18,21.5,6.76,31.5,6.18,10.3,5.0,0.29,0.0,0.0,0.29,0.88,3.24,0.29,0.0,62.6,1.18,11.5,31.5,26.5,3.82,60.0,0.88,2.06,42.9,0.88,0.0,48.8,284.7,193.8,7.94,3.82,0.29,2.65,2.94,55.0,47.4,86.1,7.35,0.59,0.29,0.0,2.65,0.88,0.0,0.88,1.76,0.0,0.0,0.0,8.24,0.0,2.65,0.0,2021-12-28,2800000.0,,,,,
2777,Valerio Verre,ITA,MFFW,Sampdoria,Serie A,28.0,1994,11,6,420,4.7,0.0,2.34,0.21,9.1,0.0,0.0,22.3,0.0,0.0,0.0,31.3,47.9,65.3,638.5,198.3,11.7,15.7,74.3,13.0,20.2,64.2,5.96,9.36,63.6,0.0,1.49,4.26,2.34,0.85,4.89,47.9,45.7,2.13,1.49,0.0,8.72,1.91,2.77,0.21,0.21,0.0,0.0,27.2,6.81,13.8,10.2,33.8,1.91,0.21,0.21,31.3,0.43,1.49,2.13,2.13,4.26,3.4,0.21,0.0,0.21,0.43,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.91,1.49,0.21,1.06,0.64,0.64,1.49,42.9,0.85,18.7,6.17,33.0,2.34,9.79,6.6,1.49,0.0,0.0,1.49,0.85,2.77,0.85,0.0,61.7,0.85,8.51,33.0,26.0,2.98,60.4,1.28,1.91,66.7,1.28,0.0,46.4,237.9,139.8,7.23,3.4,0.21,2.34,1.7,54.9,44.0,80.2,6.17,0.0,0.0,0.0,2.13,2.77,0.0,2.77,1.49,0.0,0.0,0.0,8.94,1.91,1.28,60.0,2021-12-28,2800000.0,,,,,
2792,Tonny Vilhena,NED,MFFW,Espanyol,La Liga,27.0,1995,17,13,928,10.3,0.1,1.46,0.29,20.0,0.07,0.33,20.8,0.0,0.0,0.0,23.8,33.1,71.8,381.2,129.6,14.9,17.6,84.5,5.24,7.77,67.5,3.01,6.02,50.0,0.1,1.07,1.46,0.49,0.29,1.84,33.1,30.8,2.33,0.68,0.1,7.38,1.55,1.75,1.17,0.58,0.49,0.0,21.7,4.27,7.18,25.2,4.27,2.14,0.19,0.58,23.8,0.1,0.49,2.04,1.17,1.75,1.07,0.49,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.55,0.68,0.68,0.78,0.1,0.49,1.65,29.4,1.17,18.9,4.27,22.6,7.09,7.77,4.08,1.84,0.29,0.0,1.55,1.17,2.72,1.46,0.0,44.3,2.72,8.93,20.1,18.2,2.33,42.0,0.58,0.78,75.0,0.58,0.1,28.1,143.1,84.6,3.79,1.46,0.19,0.97,1.75,35.1,29.3,83.4,4.95,0.39,0.0,0.0,1.94,1.07,0.19,1.75,0.68,0.0,0.0,0.0,5.15,1.07,1.26,45.8,2021-12-29,7500000.0,,,,,
2799,Vitolo,ESP,MFFW,Getafe,La Liga,32.0,1989,7,1,221,2.5,0.0,0.4,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,38.4,47.6,80.7,534.4,112.0,22.0,25.6,85.9,14.8,16.8,88.1,0.4,2.0,20.0,0.0,1.6,3.2,1.6,0.0,3.2,47.6,43.6,4.0,0.8,0.0,4.8,0.0,0.8,0.4,0.0,0.0,0.0,36.8,7.2,3.6,5.2,38.4,0.4,2.8,0.0,38.4,0.0,1.6,2.4,1.6,2.4,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.4,1.2,0.4,0.8,2.8,28.6,2.0,22.4,6.4,28.6,5.2,11.6,5.6,0.4,0.0,0.0,0.4,0.4,2.4,0.4,0.0,57.6,0.8,4.4,32.4,26.4,2.0,54.0,2.0,2.8,71.4,2.0,0.0,43.6,249.6,149.6,9.2,2.8,1.2,1.6,2.4,56.4,47.6,84.4,6.4,0.0,0.0,0.0,2.8,3.6,0.4,0.8,0.4,0.0,0.0,0.0,3.2,1.2,1.2,50.0,2022-03-21,2000000.0,,,,,
2807,Kevin Volland,GER,MFFW,Monaco,Ligue 1,29.0,1992,34,29,2436,27.1,0.33,1.85,0.85,46.0,0.16,0.35,12.9,0.07,0.04,0.04,15.9,23.8,67.0,282.7,87.5,7.82,10.4,75.2,5.5,7.86,70.0,1.99,3.32,60.0,0.33,1.14,2.1,1.11,0.15,2.47,23.8,23.2,0.59,0.04,0.11,7.2,0.44,0.96,0.04,0.0,0.0,0.0,15.2,4.24,4.32,16.3,4.83,1.33,0.15,0.41,15.9,0.26,0.74,1.37,1.51,2.47,1.96,0.0,0.07,0.15,0.22,0.07,0.63,0.52,0.0,0.0,0.04,0.07,0.0,1.03,0.77,0.18,0.55,0.3,0.3,1.33,22.2,1.03,19.6,5.94,30.4,1.55,10.3,7.75,0.59,0.0,0.0,0.59,0.33,1.37,0.33,0.0,33.5,0.26,2.36,16.0,16.6,4.69,33.0,0.77,1.4,55.3,0.85,0.07,21.8,85.8,48.2,2.51,0.96,0.55,2.32,1.51,42.5,25.6,60.2,8.41,0.37,0.0,0.0,2.1,1.18,0.63,0.96,0.77,0.07,0.0,0.04,4.06,1.18,2.55,31.7,2022-05-30,22000000.0,,,,,
2815,Theo Walcott,ENG,MFFW,Southampton,Premier League,33.0,1989,9,5,379,4.2,0.0,1.43,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,14.5,20.5,70.9,200.5,33.8,8.57,10.2,83.7,5.24,7.62,68.8,0.48,0.95,50.0,0.0,0.24,0.48,0.24,0.0,0.71,20.5,20.2,0.24,0.0,0.0,3.1,0.0,0.95,0.0,0.0,0.0,0.0,12.9,3.81,3.81,1.67,16.4,1.43,0.24,0.24,14.5,0.0,0.48,0.24,1.67,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,1.19,0.71,0.48,0.24,0.48,0.71,1.19,60.0,0.48,18.8,4.05,21.5,4.76,8.33,5.71,1.19,0.0,0.0,1.19,1.67,2.86,0.48,0.0,31.0,0.71,6.43,11.0,15.0,4.29,30.7,0.24,0.48,50.0,0.24,0.0,18.6,86.4,36.4,1.9,0.71,0.48,2.14,0.71,32.6,20.2,62.0,5.24,0.0,0.0,0.0,0.48,1.43,0.48,0.95,0.71,0.0,0.0,0.0,5.0,0.71,0.95,42.9,2021-12-23,3000000.0,,,,,
2816,Luca Waldschmidt,GER,MFFW,Wolfsburg,Bundesliga,26.0,1996,14,9,717,8.0,0.13,2.13,0.38,17.6,0.06,0.33,16.9,0.0,0.0,0.0,23.9,30.6,78.0,372.4,100.3,12.9,15.8,81.7,8.75,10.8,81.4,1.5,2.0,75.0,0.0,0.63,1.75,0.63,0.13,3.13,30.6,29.8,0.88,0.25,0.0,5.0,0.63,0.63,0.25,0.0,0.0,0.0,22.4,3.63,4.63,22.1,5.75,1.88,0.13,0.38,23.9,0.13,0.5,1.63,1.38,1.88,1.13,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.13,0.13,0.0,1.13,0.38,0.5,0.63,0.0,0.38,1.25,30.0,0.88,12.1,3.38,27.8,3.5,5.63,3.0,0.88,0.0,0.0,0.88,1.25,2.38,0.38,0.0,43.0,0.38,7.38,21.5,15.8,3.38,42.1,1.0,2.5,40.0,1.13,0.13,28.9,97.3,40.8,1.63,0.75,0.13,2.25,1.75,41.8,31.4,75.1,5.75,0.25,0.0,0.0,1.38,1.38,0.0,0.63,0.38,0.13,0.0,0.0,5.75,0.38,1.63,18.8,2022-03-24,7000000.0,,,,,
2829,Timothy Weah,USA,MFFW,Lille,Ligue 1,22.0,2000,29,17,1616,18.0,0.17,1.83,0.44,24.2,0.09,0.38,18.6,0.0,0.0,0.0,22.8,30.9,73.9,345.9,90.1,13.9,16.2,85.6,7.06,9.94,70.9,1.44,2.61,55.3,0.22,1.61,1.06,1.11,0.44,2.17,30.9,29.5,1.39,0.22,0.0,6.83,0.5,2.78,0.06,0.0,0.0,0.0,22.3,4.61,4.0,2.67,25.7,0.72,0.67,0.17,22.8,0.0,0.39,1.44,1.5,2.89,2.11,0.06,0.28,0.06,0.39,0.0,0.39,0.22,0.0,0.11,0.0,0.06,0.0,1.0,0.89,0.39,0.39,0.22,0.44,1.17,38.1,0.72,11.7,3.11,26.7,2.39,5.11,4.17,1.11,0.11,0.0,1.0,1.0,2.0,0.33,0.0,40.8,0.61,4.5,18.7,20.9,4.11,39.6,1.22,2.0,61.1,1.22,0.06,29.8,176.9,94.9,5.33,1.5,0.89,1.78,1.5,42.2,30.4,72.1,6.44,0.11,0.06,0.0,0.61,1.39,0.33,2.78,0.89,0.06,0.0,0.0,5.11,1.17,1.61,42.0,2022-05-30,12000000.0,,,,,
2852,Florian Wirtz,GER,MFFW,Leverkusen,Bundesliga,19.0,2003,24,22,1851,20.6,0.34,1.75,0.63,36.1,0.19,0.54,16.6,0.05,0.0,0.0,33.1,44.2,74.8,587.6,172.1,16.0,19.3,82.7,12.4,15.5,79.7,4.17,7.72,54.1,0.49,2.72,3.06,2.33,0.15,4.95,44.2,39.3,4.9,0.92,0.49,9.37,0.87,1.46,1.8,0.92,0.68,0.15,29.3,7.67,7.18,3.98,37.7,1.12,0.63,0.19,33.1,0.34,0.44,2.96,1.02,4.95,3.64,0.49,0.39,0.19,0.1,0.15,1.07,0.68,0.15,0.19,0.0,0.0,0.05,1.36,0.87,0.53,0.58,0.24,0.39,1.31,29.6,0.92,20.5,6.8,33.1,4.13,10.4,5.97,0.68,0.05,0.0,0.63,1.41,2.77,0.1,0.0,56.9,0.49,5.78,30.4,25.7,4.47,52.2,2.18,3.4,64.3,2.23,0.34,41.1,238.7,149.5,7.04,2.86,0.87,2.72,2.57,51.5,40.5,78.6,8.2,0.1,0.0,0.0,0.83,1.46,0.49,1.46,0.87,0.05,0.0,0.0,6.7,0.63,1.84,25.5,2021-12-22,70000000.0,,,,,
2879,Mattia Zaccagni,ITA,MFFW,Hellas Verona,Serie A,26.0,1995,2,2,180,2.0,1.0,1.5,1.0,66.7,0.33,0.5,15.7,0.0,0.5,0.5,30.0,37.5,80.0,462.5,191.5,17.5,18.5,94.6,7.5,11.5,65.2,3.5,5.0,70.0,0.0,2.5,1.5,3.0,0.5,4.0,37.5,31.0,6.5,1.0,0.0,6.0,1.5,1.5,4.5,2.0,0.5,0.5,24.0,3.5,10.0,2.5,30.0,2.5,0.0,0.5,30.0,0.0,0.5,1.0,1.0,5.5,1.0,3.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,9.5,2.0,21.1,1.0,2.0,6.5,1.0,0.0,0.0,1.0,1.5,3.0,0.0,0.0,50.0,0.5,3.0,19.5,31.0,5.5,43.5,1.5,2.5,60.0,1.5,0.0,34.5,213.5,139.5,7.5,2.0,2.5,1.5,3.0,45.5,34.0,74.7,11.0,0.0,0.0,0.0,0.5,4.5,0.0,1.5,1.0,0.5,0.0,0.0,4.0,2.0,0.5,80.0,2022-03-15,18000000.0,,,,,
2903,Edon Zhegrova,KVX,MFFW,Lille,Ligue 1,23.0,1999,13,5,481,5.3,0.38,2.83,1.32,46.7,0.13,0.29,21.0,0.0,0.0,0.0,34.7,45.1,77.0,527.5,135.3,21.1,23.6,89.6,10.8,12.6,85.1,2.08,5.09,40.7,0.19,1.32,0.75,2.08,0.38,3.96,45.1,42.6,2.45,0.19,0.0,7.36,0.75,2.83,1.51,0.75,0.38,0.19,35.7,4.34,5.09,40.8,3.02,0.57,0.75,0.0,34.7,0.0,0.57,2.08,2.64,4.15,2.83,0.19,0.57,0.19,0.38,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.45,2.08,0.75,1.13,0.57,0.57,0.94,60.0,0.38,16.2,5.85,36.0,2.26,7.36,6.6,0.57,0.19,0.0,0.38,1.13,3.58,0.75,0.0,60.4,0.94,5.28,19.2,40.0,4.72,58.1,3.21,5.47,58.6,3.4,0.38,52.5,292.6,193.0,13.2,1.89,1.32,2.26,2.83,52.5,45.5,86.7,4.53,0.38,0.19,0.19,0.38,1.13,0.0,2.83,2.08,0.0,0.0,0.0,7.17,0.19,0.94,16.7,2022-05-30,5000000.0,,,,,
1,Brenden Aaronson,USA,MFFW,Leeds United,Premier League,22.0,2000,20,19,1596,17.7,1.0,1.53,0.28,18.5,0.04,0.2,19.0,0.11,0.0,0.0,23.2,31.0,74.9,293.0,85.7,13.3,16.2,81.9,5.93,7.74,76.6,0.9,2.37,38.1,0.11,1.75,1.75,0.45,0.11,3.22,31.0,28.1,2.88,0.96,0.17,,0.0,2.54,1.47,0.68,0.62,0.06,,,,,,,0.23,,23.2,0.0,,,0.85,3.62,2.37,0.56,0.23,0.11,0.28,0.06,0.28,0.17,0.0,0.0,0.06,0.0,0.06,1.64,0.51,0.45,0.9,0.28,0.51,1.47,34.6,0.96,,,,,,,1.69,0.11,,1.58,0.06,1.69,0.28,0.06,44.0,0.4,4.35,19.0,21.5,2.49,44.0,,,,,,26.7,136.1,56.6,1.53,1.07,0.4,2.6,3.11,,30.2,,5.65,0.11,0.0,0.0,0.62,2.26,0.17,2.54,0.51,0.0,0.0,0.0,4.86,0.34,1.19,22.2,2022-11-03,30000000.0,3.73,1.19,31.8,1.75,47.0
3,Himad Abdelli,FRA,MFFW,Angers,Ligue 1,23.0,1999,14,8,770,8.6,0.0,1.05,0.35,33.3,0.0,0.0,19.2,0.0,0.0,0.0,40.0,49.5,80.8,676.0,188.1,18.5,22.0,84.1,15.5,18.7,82.6,4.42,5.93,74.5,0.0,1.51,3.95,1.74,0.35,6.4,49.5,48.1,1.16,0.35,0.12,,0.23,1.05,0.0,0.0,0.0,0.0,,,,,,,0.81,,40.0,0.23,,,1.16,2.67,2.44,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.4,1.28,1.4,0.23,1.63,2.67,60.9,1.05,,,,,,,1.51,0.12,,1.4,0.93,3.84,0.93,0.0,62.6,0.93,11.4,36.0,17.4,1.16,62.6,,,,,,48.5,298.5,151.0,2.56,2.56,0.47,2.09,1.05,,43.4,,5.93,0.12,0.0,0.0,1.74,1.28,0.0,1.05,1.4,0.0,0.0,0.0,8.14,0.93,1.05,47.1,2022-11-02,1200000.0,3.84,2.09,54.5,1.51,39.4
19,Martin Adeline,FRA,MFFW,Reims,Ligue 1,19.0,2003,5,0,107,1.2,0.0,0.83,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,24.2,34.2,70.7,325.0,77.5,10.0,15.0,66.7,9.17,11.7,78.6,0.83,2.5,33.3,0.0,0.0,1.67,0.0,0.0,2.5,34.2,31.7,2.5,0.83,0.0,,0.0,0.0,0.83,0.0,0.0,0.0,,,,,,,0.83,,24.2,0.0,,,0.83,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.67,0.83,0.0,2.5,3.33,75.0,0.83,,,,,,,2.5,0.83,,1.67,2.5,5.0,2.5,0.0,49.2,3.33,18.3,18.3,13.3,0.83,49.2,,,,,,25.8,144.2,69.2,0.83,0.0,0.0,3.33,1.67,,22.5,,0.83,1.67,0.0,0.0,4.17,0.0,0.0,0.0,2.5,0.0,0.0,0.0,9.17,5.0,4.17,54.5,2022-11-02,800000.0,2.5,0.83,33.3,1.67,66.7
22,Yacine Adli,FRA,MFFW,Milan,Serie A,22.0,2000,4,1,116,1.3,0.0,1.54,1.54,100.0,0.0,0.0,18.5,0.0,0.0,0.0,29.2,46.2,63.3,512.3,166.2,14.6,18.5,79.2,9.23,13.8,66.7,3.85,8.46,45.5,0.0,0.77,3.08,1.54,0.0,6.15,46.2,44.6,1.54,0.77,0.0,,0.77,3.08,0.0,0.0,0.0,0.0,,,,,,,0.77,,29.2,0.0,,,3.08,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,2.31,1.54,3.08,0.0,1.54,1.54,100.0,0.0,,,,,,,1.54,0.0,,1.54,0.77,5.38,0.77,0.0,60.0,0.77,8.46,29.2,24.6,0.77,60.0,,,,,,33.8,217.7,108.5,3.85,3.08,0.0,1.54,1.54,,44.6,,5.38,0.77,0.0,0.0,2.31,0.77,0.0,3.08,2.31,0.0,0.0,0.0,3.85,0.0,2.31,0.0,2022-11-11,9000000.0,0.77,0.77,100.0,0.0,0.0
29,Kevin Agudelo,COL,MFFW,Spezia,Serie A,24.0,1998,21,16,1443,16.0,0.0,1.13,0.31,27.8,0.0,0.0,20.5,0.0,0.0,0.0,19.6,27.8,70.6,297.8,103.3,11.1,13.9,79.4,6.38,8.31,76.7,1.19,2.19,54.3,0.0,0.88,2.44,1.0,0.06,4.31,27.8,26.6,0.88,0.13,0.13,,0.06,1.31,0.31,0.19,0.13,0.0,,,,,,,0.25,,19.6,0.31,,,1.19,1.88,1.31,0.06,0.19,0.19,0.13,0.0,0.13,0.06,0.0,0.0,0.0,0.06,0.0,2.94,1.38,0.88,1.25,0.81,1.13,2.75,40.9,1.63,,,,,,,1.75,0.25,,1.5,0.44,3.38,0.13,0.0,41.8,0.5,6.25,19.6,17.3,2.06,41.8,,,,,,23.9,173.9,94.6,2.88,2.38,0.69,2.63,2.44,,25.4,,3.88,0.13,0.0,0.0,1.63,1.75,0.13,1.31,1.38,0.0,0.0,0.0,5.69,0.56,1.25,31.0,2022-11-11,3500000.0,3.38,1.38,40.7,1.63,48.1
32,Naouirou Ahamada,FRA,MFFW,Crystal Palace,Premier League,20.0,2002,2,0,16,0.2,0.0,5.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,50.0,70.0,71.4,760.0,225.0,25.0,30.0,83.3,25.0,35.0,71.4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,70.0,70.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,50.0,0.0,,,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,0.0,,5.0,0.0,0.0,0.0,0.0,85.0,0.0,10.0,60.0,15.0,10.0,85.0,,,,,,40.0,165.0,60.0,5.0,0.0,5.0,5.0,0.0,,55.0,,20.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2023-03-16,10000000.0,5.0,5.0,100.0,0.0,0.0
89,Nadiem Amiri,GER,MFFW,Leverkusen,Bundesliga,26.0,1996,15,5,636,7.1,2.0,1.69,0.7,41.7,0.17,0.4,24.7,0.14,0.0,0.0,37.0,44.2,83.8,607.3,146.2,18.3,20.0,91.5,13.5,15.1,89.7,3.8,5.77,65.9,0.14,1.27,3.8,0.85,0.14,4.65,44.2,41.3,2.68,1.27,0.28,,0.28,1.27,0.7,0.14,0.56,0.0,,,,,,,0.14,,37.0,0.28,,,1.55,3.1,2.11,0.14,0.42,0.14,0.28,0.0,0.56,0.28,0.0,0.14,0.0,0.14,0.0,1.13,0.42,0.28,0.7,0.14,0.85,1.69,50.0,0.85,,,,,,,0.99,0.0,,0.99,0.42,1.55,1.27,0.14,53.7,1.13,8.45,31.0,14.8,1.13,53.7,,,,,,29.2,182.7,89.0,2.39,2.25,0.56,1.27,0.42,,36.9,,2.96,0.42,0.0,0.0,1.27,2.25,0.28,1.27,0.42,0.0,0.0,0.0,6.34,0.0,0.99,0.0,2022-11-09,6000000.0,2.96,1.27,42.9,1.41,47.6
100,Jaidon Anthony,ENG,MFFW,Bournemouth,Premier League,23.0,1999,17,7,783,8.7,3.0,1.95,1.15,58.8,0.18,0.3,19.9,0.23,0.0,0.0,28.9,39.5,73.0,424.0,118.4,16.8,19.2,87.4,7.82,11.1,70.1,2.3,4.14,55.6,0.0,0.92,1.72,1.49,0.57,4.02,39.5,35.5,4.02,0.92,0.23,,0.57,3.56,1.26,0.8,0.0,0.11,,,,,,,1.72,,28.9,0.0,,,1.61,3.1,2.3,0.34,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,2.76,1.49,1.38,0.8,0.57,0.69,2.07,33.3,1.38,,,,,,,1.84,0.11,,1.72,0.57,3.33,1.03,0.0,52.9,1.26,10.0,19.4,24.0,2.76,52.9,,,,,,30.1,169.0,70.0,2.07,2.07,0.92,1.72,1.38,,33.8,,5.29,0.11,0.0,0.0,0.69,0.69,0.34,3.56,1.49,0.0,0.0,0.0,5.17,0.92,1.03,47.1,2022-11-03,5000000.0,2.87,0.92,32.0,1.95,68.0
